transaction_id,period_id,geo_id,sku_id,units_sold,volume_sold_std,value_sold_local,value_sold_usd,is_promotion,distribution_points
116524,202203,20,5082,17106,5131.8,4147.82,125691.48,True,62
116525,202407,5,5082,28034,8410.199999999999,237358.92,217760.47,False,93
116526,202301,10,5082,26463,7938.9,41198.0,205990.02,False,83
116527,202405,18,5082,42629,12788.699999999999,92320.91,341929.28,True,98
116528,202302,13,5082,23708,7112.4,20087.89,143484.93,True,57
116529,202211,22,5082,12258,3677.4,8867.46,92369.37,False,89
116530,202203,22,5082,17356,5206.8,14271.52,148661.68,False,60
116531,202407,2,5082,7090,2127.0,68263.62,53750.88,True,65
116532,202208,11,5082,39336,11800.8,17748.8,306013.79,False,51
116533,202402,22,5082,3219,965.6999999999999,2385.51,24849.04,False,55
116534,202206,20,5082,24072,7221.599999999999,5817.19,176278.59,True,74
116535,202402,20,5082,37438,11231.4,9630.97,291847.71,False,100
116536,202208,10,5082,4503,1350.8999999999999,8191.79,40958.95,True,59
116537,202203,18,5082,1487,446.09999999999997,3180.91,11781.16,True,51
116538,202302,24,5082,9696,2908.7999999999997,2618.51,93518.38,True,58
116539,202211,4,5082,36485,10945.5,2133.05,313684.15,True,93
116540,202410,17,5082,8714,2614.2,63.0,57268.99,True,51
116541,202207,6,5082,29297,8789.1,245070.44,224835.26,True,82
116542,202310,15,5082,35430,10629.0,18.31,286080.71,False,59
116543,202404,20,5082,38035,11410.5,9192.11,278548.69,True,68
116544,202210,4,5082,31127,9338.1,1616.83,237769.45,False,50
116545,202412,20,5082,27147,8144.099999999999,6146.89,186269.5,True,92
116546,202412,20,5082,38469,11540.699999999999,10032.82,304024.78,True,54
116547,202306,5,5082,18099,5429.7,125126.25,114794.72,True,84
116548,202211,6,5082,22244,6673.2,192593.69,176691.46,True,100
116549,202303,7,5082,18226,5467.8,199795.09,183298.24,False,92
116550,202211,5,5082,21614,6484.2,177115.33,162491.13,True,70
116551,202311,14,5082,41868,12560.4,237.95,317266.11,False,58
116552,202209,11,5082,36373,10911.9,13826.53,238388.39,False,74
116553,202205,23,5082,22869,6860.7,185577.62,161371.85,False,90
116554,202202,1,5082,39353,11805.9,336677.53,336677.53,True,91
116555,202204,23,5082,33743,10122.9,292937.86,254728.58,True,79
116556,202208,9,5082,27405,8221.5,142702.5,219542.3,True,54
116557,202403,2,5082,24072,7221.599999999999,264454.43,208231.83,False,65
116558,202208,16,5082,42913,12873.9,22813.45,430442.53,False,59
116559,202405,15,5082,13880,4164.0,6.52,101950.02,True,82
116560,202408,20,5082,33590,10077.0,10512.23,318552.3,False,99
116561,202210,1,5082,5263,1578.8999999999999,37708.36,37708.36,True,69
116562,202210,20,5082,47423,14226.9,10800.26,327280.51,False,60
116563,202305,24,5082,30501,9150.3,8337.59,297771.02,False,76
116564,202407,22,5082,7991,2397.2999999999997,5302.41,55233.47,False,71
116565,202212,17,5082,34297,10289.1,374.39,340358.79,True,90
116566,202306,17,5082,43841,13152.3,375.49,341356.09,True,98
116567,202209,1,5082,30970,9291.0,225517.85,225517.85,False,53
116568,202306,7,5082,22046,6613.8,156436.9,143520.09,False,92
116569,202310,12,5082,40244,12073.199999999999,4180.68,348389.99,False,80
116570,202211,18,5082,27320,8196.0,72112.12,267081.94,True,98
116571,202310,24,5082,46898,14069.4,9821.58,350770.63,False,58
116572,202307,7,5082,13582,4074.6,127998.22,117429.56,True,56
116573,202310,2,5082,44371,13311.3,509850.17,401456.83,True,100
116574,202408,18,5082,35560,10668.0,80061.9,296525.57,False,71
116575,202301,13,5082,32372,9711.6,34121.87,243727.65,False,64
116576,202210,10,5082,21132,6339.599999999999,37065.5,185327.52,True,86
116577,202302,18,5082,17110,5133.0,43044.12,159422.68,True,50
116578,202406,11,5082,9541,2862.2999999999997,3942.19,67968.8,True,70
116579,202412,12,5082,49740,14922.0,5021.37,418447.53,True,86
116580,202210,7,5082,46806,14041.8,382919.58,351302.37,True,98
116581,202410,1,5082,10624,3187.2,90544.68,90544.68,False,78
116582,202211,11,5082,28945,8683.5,13432.75,231599.15,False,52
116583,202203,15,5082,24382,7314.599999999999,10.42,162846.96,False,74
116584,202204,19,5082,10356,3106.7999999999997,27453.05,101677.96,False,99
116585,202409,11,5082,43304,12991.199999999999,20667.04,356328.36,False,66
116586,202209,20,5082,27902,8370.6,7629.47,231195.96,False,70
116587,202407,20,5082,15618,4685.4,4960.27,150311.1,True,100
116588,202312,22,5082,44082,13224.6,34053.42,354723.15,False,94
116589,202409,22,5082,43796,13138.8,41991.92,437415.85,False,93
116590,202410,9,5082,11357,3407.1,65234.06,100360.09,True,54
116591,202209,1,5082,1018,305.4,8246.43,8246.43,True,88
116592,202411,18,5082,7555,2266.5,15257.26,56508.38,True,86
116593,202206,15,5082,15271,4581.3,8.09,126418.92,True,79
116594,202310,5,5082,2486,745.8,23428.22,21493.78,True,68
116595,202208,24,5082,11545,3463.5,2590.61,92521.83,False,71
116596,202408,9,5082,19318,5795.4,78578.91,120890.63,False,77
116597,202203,24,5082,17917,5375.099999999999,4697.47,167766.77,True,85
116598,202206,10,5082,26016,7804.799999999999,36966.65,184833.25,False,71
116599,202209,2,5082,47366,14209.8,474548.89,373660.54,True,50
116600,202407,1,5083,12010,3963.3,22448.04,22448.04,True,86
116601,202308,5,5083,28643,9452.19,55583.58,50994.11,False,78
116602,202312,2,5083,35398,11681.34,85609.11,67408.75,False,91
116603,202402,19,5083,27298,9008.34,12775.44,47316.44,True,90
116604,202212,2,5083,4325,1427.25,9054.69,7129.68,False,59
116605,202412,14,5083,44343,14633.19,61.57,82090.75,True,64
116606,202202,18,5083,20963,6917.79,9586.15,35504.24,False,74
116607,202305,20,5083,33949,11203.17,2613.74,79204.15,True,98
116608,202404,21,5083,5234,1727.22,14035.26,12876.39,True,69
116609,202308,14,5083,49228,16245.240000000002,66.59,88781.34,False,76
116610,202311,20,5083,26175,8637.75,1619.47,49074.92,False,80
116611,202301,6,5083,7492,2472.36,13273.76,12177.76,True,89
116612,202301,9,5083,25314,8353.62,33698.81,51844.32,True,94
116613,202209,14,5083,6219,2052.27,10.57,14095.41,False,80
116614,202305,16,5083,12423,4099.59,1716.8,32392.42,True,65
116615,202306,13,5083,5387,1777.71,1134.4,8102.86,False,52
116616,202407,7,5083,28635,9449.550000000001,58186.16,53381.79,True,68
116617,202301,17,5083,20150,6649.5,45.95,41776.83,False,81
116618,202412,11,5083,39699,13100.67,3710.86,63980.33,False,75
116619,202405,19,5083,22280,7352.400000000001,12125.61,44909.68,False,99
116620,202407,20,5083,47643,15722.19,3396.84,102934.63,True,78
116621,202312,17,5083,39240,12949.2,89.45,81319.13,False,88
116622,202203,20,5083,46521,15351.93,3474.91,105300.38,False,76
116623,202411,17,5083,37754,12458.82,89.81,81642.65,True,71
116624,202205,19,5083,39163,12923.79,18496.95,68507.24,True,96
116625,202207,18,5083,49879,16460.07,32564.01,120607.44,False,92
116626,202208,8,5083,42817,14129.61,69003.34,93247.75,True,81
116627,202210,12,5083,48333,15949.890000000001,1217.9,101491.58,True,87
116628,202308,20,5083,15843,5228.1900000000005,1047.65,31746.87,False,86
116629,202310,2,5083,15744,5195.52,30012.9,23632.21,False,93
116630,202210,2,5083,13962,4607.46,38091.35,29993.19,False,67
116631,202401,18,5083,48027,15848.91,26922.08,99711.42,False,80
116632,202202,21,5083,18734,6182.22,44238.88,40586.13,False,67
116633,202307,10,5083,38595,12736.35,13960.94,69804.71,True,57
116634,202310,13,5083,18927,6245.91,5136.87,36691.92,False,66
116635,202410,13,5083,39601,13068.33,9134.43,65245.93,False,58
116636,202404,17,5083,20359,6718.47,42.0,38182.98,False,94
116637,202410,3,5083,29571,9758.43,70278.19,64475.4,False,56
116638,202307,1,5083,43096,14221.68,85645.6,85645.6,False,65
116639,202310,22,5083,7433,2452.8900000000003,1284.22,13377.3,True,81
116640,202212,6,5083,35591,11745.03,61962.57,56846.39,False,100
116641,202304,10,5083,38761,12791.130000000001,13075.69,65378.43,False,100
116642,202210,4,5083,47201,15576.33,496.26,72979.63,True,65
116643,202410,19,5083,40026,13208.58,20650.52,76483.4,True,80
116644,202302,9,5083,22398,7391.34,27043.47,41605.34,False,59
116645,202207,21,5083,25128,8292.24,44569.25,40889.22,False,59
116646,202312,15,5083,38827,12812.91,4.28,66901.48,False,76
116647,202403,4,5083,31412,10365.960000000001,379.4,55793.97,False,84
116648,202211,18,5083,8867,2926.11,4438.45,16438.69,True,67
116649,202301,2,5083,13296,4387.68,39209.01,30873.24,True,76
116650,202411,13,5083,39337,12981.210000000001,11423.33,81595.24,True,56
116651,202306,17,5083,31615,10432.95,57.92,52650.49,True,87
116652,202405,6,5083,15755,5199.150000000001,39436.2,36180.0,False,56
116653,202407,11,5083,30498,10064.34,4302.98,74189.24,False,63
116654,202403,1,5083,11554,3812.82,19296.58,19296.58,False,97
116655,202412,23,5083,21383,7056.39,40895.4,35561.22,False,65
116656,202309,7,5083,23585,7783.05,59984.31,55031.47,False,95
116657,202307,16,5083,8767,2893.11,1002.55,18916.11,False,65
116658,202407,3,5083,17547,5790.51,46018.24,42218.57,True,63
116659,202311,12,5083,33360,11008.800000000001,844.43,70369.56,False,64
116660,202303,7,5083,5672,1871.76,12570.44,11532.51,True,97
116661,202303,18,5083,13470,4445.1,7824.31,28978.94,False,65
116662,202301,7,5083,19961,6587.13,35214.17,32306.58,True,78
116663,202208,3,5083,34213,11290.29,56380.59,51725.32,False,50
116664,202405,20,5083,29110,9606.300000000001,1933.37,58586.95,True,84
116665,202405,12,5083,29436,9713.880000000001,568.86,47405.11,False,61
116666,202205,22,5083,48083,15867.390000000001,8424.82,87758.52,True,91
116667,202202,9,5083,36388,12008.04,55011.48,84633.04,True,58
116668,202203,6,5083,49328,16278.240000000002,119303.47,109452.73,False,77
116669,202211,20,5083,15602,5148.66,979.01,29667.02,True,52
116670,202411,5,5083,4391,1449.03,10175.8,9335.6,True,59
116671,202203,8,5083,43776,14446.08,59637.3,80590.94,True,89
116672,202205,17,5083,30870,10187.1,64.51,58643.19,False,94
116673,202307,22,5083,15465,5103.45,2622.15,27314.01,False,93
116674,202309,14,5083,22090,7289.700000000001,35.62,47490.66,False,56
116675,202304,3,5083,12198,4025.34,22984.54,21086.73,False,92
116676,202306,13,5083,10519,3471.27,2421.87,17299.07,True,66
116677,202310,18,5083,19850,6550.5,9811.37,36338.41,True,66
116678,202305,7,5083,9349,3085.17,15196.29,13941.55,True,58
116679,202211,10,5083,28032,9250.560000000001,11934.43,59672.16,False,99
116680,202406,13,5083,40886,13492.380000000001,12358.81,88277.21,False,98
116681,202208,20,5083,6477,2137.4100000000003,423.41,12830.66,True,94
116682,202309,18,5083,3218,1061.94,1624.78,6017.71,False,69
116683,202307,13,5083,47585,15703.050000000001,14202.76,101448.28,True,92
116684,202301,13,5083,31069,10252.77,7019.21,50137.21,False,50
116685,202407,14,5083,16234,5357.22,25.86,34477.04,True,83
116686,202302,17,5083,41466,13683.78,101.25,92046.58,True,100
116687,202312,3,5083,15138,4995.54,28514.75,26160.32,True,93
116688,202205,14,5083,24712,8154.96,35.66,47541.91,True,92
116689,202207,14,5083,9529,3144.57,13.06,17410.36,False,53
116690,202402,1,5083,34947,11532.51,83283.17,83283.17,True,62
116691,202304,19,5083,37102,12243.66,21403.55,79272.41,False,81
116692,202406,17,5083,10207,3368.31,24.8,22544.82,False,99
116693,202307,9,5083,13365,4410.45,17343.37,26682.1,True,63
116694,202303,10,5083,40380,13325.400000000001,18361.93,91809.63,False,88
116695,202410,22,5083,3812,1257.96,782.5,8151.04,True,64
116696,202408,19,5083,30870,10187.1,14530.56,53816.88,True,77
116697,202304,18,5083,11752,3878.1600000000003,6264.92,23203.42,False,94
116698,202303,10,5083,7730,2550.9,2877.2,14386.02,False,84
116699,202304,6,5083,46837,15456.210000000001,95140.83,87285.17,False,67
116700,202208,20,5083,36811,12147.630000000001,2754.16,83459.48,False,58
116701,202311,11,5083,11747,3876.51,1299.27,22401.27,False,76
116702,202210,20,5083,18732,6181.56,1378.64,41776.84,True,68
116703,202405,18,5083,42206,13927.980000000001,26738.22,99030.44,True,84
116704,202309,15,5083,38998,12869.34,4.52,70578.54,False,61
116705,202410,6,5083,25763,8501.79,61048.37,56007.68,False,67
116706,202411,22,5083,32215,10630.95,6782.93,70655.54,False,99
116707,202302,13,5083,4759,1570.47,1258.4,8988.58,True,88
116708,202406,22,5083,14104,4654.320000000001,2364.6,24631.2,False,51
116709,202209,12,5083,19701,6501.33,457.31,38109.1,True,60
116710,202304,11,5083,19710,6504.3,2531.37,43644.37,True,61
116711,202301,20,5083,4006,1321.98,290.96,8817.04,True,67
116712,202312,18,5083,32571,10748.43,18025.77,66762.12,True,98
116713,202401,8,5083,28738,9483.54,36853.51,49802.05,True,87
116714,202410,9,5083,34762,11471.460000000001,56816.55,87410.08,False,79
116715,202201,1,5083,29493,9732.69,62759.67,62759.67,True,57
116716,202205,15,5083,43872,14477.76,4.83,75411.54,False,94
116717,202211,1,5083,18427,6080.91,43326.44,43326.44,False,99
116718,202206,22,5083,44952,14834.16,7230.52,75317.93,False,86
116719,202307,23,5083,12688,4187.04,23765.7,20665.83,True,93
116720,202308,3,5083,45728,15090.240000000002,124802.35,114497.57,True,90
116721,202407,7,5083,18675,6162.75,37937.34,34804.89,False,56
116722,202406,9,5083,18725,6179.25,21365.03,32869.28,False,76
116723,202211,23,5083,26570,8768.1,63349.31,55086.36,False,89
116724,202412,3,5083,21096,6961.68,54165.01,49692.67,False,84
116725,202303,19,5083,37281,12302.730000000001,15599.23,57774.94,True,96
116726,202410,11,5083,34943,11531.19,3926.46,67697.53,False,53
116727,202408,24,5083,23632,7798.56,1521.07,54323.97,True,52
116728,202306,19,5083,4001,1320.3300000000002,2522.64,9343.11,True,68
116729,202411,2,5083,27115,8947.95,90008.97,70873.2,True,60
116730,202212,23,5083,33678,11113.74,66840.35,58122.04,True,63
116731,202209,19,5083,3210,1059.3,1285.6,4761.49,False,88
116732,202401,18,5083,34922,11524.26,19954.38,73905.1,True,53
116733,202210,24,5083,20548,6780.84,1088.15,38862.4,False,56
116734,202404,20,5083,7147,2358.51,557.72,16900.47,True,66
116735,202301,21,5083,2214,730.62,4686.56,4299.59,False,67
116736,202403,4,5083,21978,7252.740000000001,266.34,39168.34,False,89
116737,202207,19,5083,30316,10004.28,19990.33,74038.27,False,94
116738,202404,9,5083,32915,10861.95,47107.13,72472.52,True,62
116739,202412,19,5083,15550,5131.5,8967.72,33213.76,False,86
116740,202204,23,5083,27655,9126.15,63961.73,55618.89,True,81
116741,202307,6,5083,42713,14095.29,71772.58,65846.41,False,60
116742,202410,24,5083,16013,5284.29,848.02,30286.28,True,99
116743,202311,17,5083,30927,10205.91,56.65,51497.62,True,91
116744,202303,24,5083,43014,14194.62,2576.31,92011.15,True,95
116745,202207,18,5083,49394,16300.02,26688.77,98847.3,False,92
116746,202410,2,5083,7654,2525.82,16961.02,13355.13,True,57
116747,202307,9,5083,35672,11771.76,44204.19,68006.44,True,75
116748,202311,22,5083,13365,4410.45,2203.48,22952.91,False,77
116749,202406,7,5083,35576,11740.08,70971.49,65111.46,False,64
116750,202203,23,5083,21792,7191.360000000001,49619.49,43147.38,True,61
116751,202411,19,5083,15420,5088.6,9618.31,35623.36,False,84
116752,202307,11,5083,1553,512.49,195.35,3368.06,True,68
116753,202203,16,5083,21429,7071.570000000001,2429.45,45838.74,True,77
116754,202201,18,5083,39439,13014.87,22456.29,83171.45,False,86
116755,202302,22,5083,10537,3477.21,1938.41,20191.77,False,89
116756,202401,2,5083,36002,11880.66,97293.03,76608.69,True,50
116757,202308,24,5083,14034,4631.22,893.36,31905.74,False,90
116758,202205,12,5083,8599,2837.67,168.28,14023.5,True,55
116759,202406,23,5083,6137,2025.21,13916.48,12101.29,True,87
116760,202406,15,5083,49051,16186.83,6.78,105911.96,False,96
116761,202406,14,5083,37909,12509.970000000001,46.08,61433.52,False,75
116762,202306,1,5083,6118,2018.94,13229.19,13229.19,False,89
116763,202211,7,5083,29444,9716.52,68731.41,63056.34,True,98
116764,202202,3,5083,6259,2065.4700000000003,13222.83,12131.04,False,77
116765,202301,16,5083,48638,16050.54,4738.74,89410.22,True,90
116766,202210,10,5083,2470,815.1,1022.26,5111.3,True,80
116767,202202,1,5083,25926,8555.58,49318.03,49318.03,True,71
116768,202411,1,5083,41339,13641.87,86884.5,86884.5,False,91
116769,202209,15,5083,11888,3923.04,1.44,22573.07,True,51
116770,202212,10,5083,16555,5463.150000000001,8052.31,40261.57,True,70
116771,202211,7,5083,41460,13681.800000000001,90202.66,82754.74,False,93
116772,202204,9,5083,11391,3759.03,15684.4,24129.85,False,96
116773,202304,18,5083,27524,9082.92,16456.84,60951.26,True,58
116774,202308,11,5083,32045,10574.85,4531.82,78134.89,True,78
116775,202311,5,5083,22798,7523.34,55804.13,51196.45,False,85
116776,202302,23,5083,47401,15642.33,89427.29,77762.86,True,84
116777,202204,18,5083,26574,8769.42,12987.01,48100.03,True,66
116778,202305,8,5083,48111,15876.630000000001,58283.39,78761.34,True,78
116779,202310,7,5083,45973,15171.09,96357.39,88401.28,True,83
116780,202207,8,5083,33179,10949.07,53912.7,72855.0,True,50
116781,202407,20,5083,31504,10396.32,2026.42,61406.63,False,78
116782,202408,23,5083,26933,8887.890000000001,77719.85,67582.48,True,73
116783,202405,24,5083,39362,12989.460000000001,2109.13,75326.19,False,99
116784,202403,6,5083,23299,7688.67,45280.45,41541.7,True,59
116785,202309,3,5083,16509,5447.97,28327.62,25988.64,False,87
116786,202405,2,5083,49306,16270.980000000001,140775.79,110847.08,False,94
116787,202405,16,5083,18834,6215.22,1787.7,33730.24,False,97
116788,202201,11,5083,41964,13848.12,4079.4,70334.45,False,94
116789,202311,8,5083,33118,10928.94,57486.66,77684.68,True,52
116790,202405,7,5083,43870,14477.1,105173.86,96489.78,True,90
116791,202310,12,5083,41425,13670.25,1016.33,84693.99,True,78
116792,202308,8,5083,47646,15723.18,74654.54,100884.52,False,74
116793,202205,2,5083,39383,12996.390000000001,98167.19,77297.0,False,68
116794,202302,1,5083,17278,5701.740000000001,32405.62,32405.62,True,96
116795,202304,11,5083,21275,7020.75,2503.59,43165.33,False,75
116796,202412,2,5083,41798,13793.34,109021.63,85843.8,False,83
116797,202208,19,5083,26839,8856.87,13658.91,50588.56,True,100
116798,202205,10,5083,9305,3070.65,3926.46,19632.3,False,96
116799,202303,1,5083,8989,2966.3700000000003,18404.55,18404.55,True,68
116800,202212,17,5084,35341,14136.400000000001,144.41,131278.62,True,91
116801,202309,7,5084,30146,12058.400000000001,130570.98,119789.89,True,75
116802,202403,14,5084,37914,15165.6,93.31,124416.59,False,62
116803,202208,12,5084,11514,4605.6,585.93,48827.79,True,92
116804,202412,23,5084,22130,8852.0,78647.6,68389.22,True,54
116805,202402,11,5084,42725,17090.0,8327.24,143573.14,True,79
116806,202312,21,5084,4689,1875.6000000000001,21378.59,19613.39,False,59
116807,202309,10,5084,47003,18801.2,38941.27,194706.33,False,63
116808,202205,16,5084,38398,15359.2,9032.87,170431.54,True,65
116809,202409,3,5084,12795,5118.0,63651.32,58395.71,True,66
116810,202203,13,5084,44483,17793.2,28788.16,205629.75,False,63
116811,202206,16,5084,23477,9390.800000000001,4715.19,88965.76,True,87
116812,202309,22,5084,44100,17640.0,16452.16,171376.63,False,88
116813,202406,10,5084,19625,7850.0,20355.22,101776.09,True,88
116814,202412,23,5084,47528,19011.2,203121.2,176627.13,False,66
116815,202204,5,5084,40937,16374.800000000001,188671.19,173092.83,True,84
116816,202209,7,5084,31225,12490.0,161067.84,147768.66,False,53
116817,202410,13,5084,24186,9674.4,14436.6,103118.54,True,83
116818,202209,21,5084,30541,12216.400000000001,123190.53,113018.84,True,98
116819,202309,12,5084,39018,15607.2,2273.96,189496.79,False,70
116820,202306,12,5084,32765,13106.0,1417.64,118136.34,True,67
116821,202407,4,5084,48333,19333.2,1150.89,169249.25,True,94
116822,202204,17,5084,42090,16836.0,192.96,175414.01,False,87
116823,202412,17,5084,41300,16520.0,159.03,144569.01,False,76
116824,202311,4,5084,6615,2646.0,147.61,21706.65,True,51
116825,202208,7,5084,49120,19648.0,184348.03,169126.63,True,80
116826,202304,10,5084,25840,10336.0,22958.34,114791.7,False,72
116827,202212,22,5084,20499,8199.6,7210.7,75111.51,True,75
116828,202401,3,5084,39270,15708.0,209504.74,192206.18,False,65
116829,202301,21,5084,23350,9340.0,107892.4,98983.85,True,66
116830,202308,8,5084,10148,4059.2000000000003,31523.59,42599.44,True,86
116831,202408,12,5084,44717,17886.8,2380.15,198345.93,True,90
116832,202305,7,5084,25161,10064.400000000001,107696.92,98804.51,True,64
116833,202308,2,5084,30497,12198.800000000001,158331.29,124670.31,False,87
116834,202212,23,5084,5723,2289.2000000000003,25435.37,22117.71,False,68
116835,202411,21,5084,41026,16410.4,209623.58,192315.21,False,67
116836,202203,3,5084,21327,8530.800000000001,118388.45,108613.25,False,56
116837,202411,16,5084,22178,8871.2,4108.43,77517.48,True,58
116838,202310,18,5084,19704,7881.6,24923.61,92309.66,True,97
116839,202410,17,5084,7007,2802.8,36.88,33527.62,False,58
116840,202411,13,5084,37325,14930.0,24372.29,174087.77,False,89
116841,202403,1,5084,42241,16896.4,197903.39,197903.39,True,68
116842,202308,9,5084,23622,9448.800000000001,67124.19,103267.98,False,54
116843,202303,13,5084,2492,996.8000000000001,1237.58,8839.83,True,86
116844,202412,23,5084,10231,4092.4,38993.19,33907.12,False,92
116845,202307,3,5084,21766,8706.4,91102.71,83580.47,True,51
116846,202403,7,5084,9756,3902.4,42913.73,39370.4,True,87
116847,202210,5,5084,20777,8310.800000000001,72967.87,66943.0,True,54
116848,202408,6,5084,22550,9020.0,105807.28,97070.9,True,55
116849,202303,19,5084,4114,1645.6000000000001,4274.17,15830.24,True,96
116850,202303,10,5084,8916,3566.4,8227.36,41136.82,False,61
116851,202404,10,5084,14310,5724.0,14016.33,70081.66,True,55
116852,202203,2,5084,15210,6084.0,89642.04,70584.28,True,58
116853,202202,21,5084,28531,11412.400000000001,114440.08,104990.9,True,73
116854,202303,5,5084,39875,15950.0,160264.36,147031.52,False,79
116855,202211,21,5084,13313,5325.200000000001,58246.28,53436.96,True,92
116856,202206,1,5084,38218,15287.2,154048.22,154048.22,True,70
116857,202308,13,5084,28850,11540.0,18039.24,128851.7,False,60
116858,202410,16,5084,34889,13955.6,7051.98,133056.14,False,64
116859,202307,22,5084,5140,2056.0,2132.2,22210.37,True,73
116860,202201,5,5084,48097,19238.8,241820.24,221853.43,True,100
116861,202407,17,5084,28215,11286.0,128.37,116700.99,True,75
116862,202310,6,5084,9148,3659.2000000000003,43057.99,39502.75,True,71
116863,202204,5,5084,24927,9970.800000000001,99360.97,91156.85,True,71
116864,202404,2,5084,37236,14894.400000000001,200068.36,157534.14,False,65
116865,202402,5,5084,29244,11697.6,125370.87,115019.14,True,58
116866,202207,16,5084,45062,18024.8,10682.34,201553.55,True,59
116867,202402,6,5084,38679,15471.6,182770.22,167679.1,False,84
116868,202411,24,5084,6526,2610.4,695.93,24854.82,False,53
116869,202303,2,5084,19945,7978.0,109810.83,86465.22,True,78
116870,202309,4,5084,45679,18271.600000000002,1312.1,192955.97,False,72
116871,202211,12,5084,18446,7378.400000000001,725.39,60449.23,True,98
116872,202410,10,5084,47602,19040.8,45387.57,226937.85,True,68
116873,202404,9,5084,45713,18285.2,114049.14,175460.22,False,100
116874,202304,6,5084,13156,5262.400000000001,50457.26,46291.06,True,50
116875,202409,4,5084,9246,3698.4,285.14,41931.94,False,52
116876,202209,4,5084,33814,13525.6,863.06,126920.6,True,64
116877,202306,16,5084,6639,2655.6000000000004,1445.26,27268.97,True,92
116878,202309,20,5084,3891,1556.4,618.63,18746.28,False,72
116879,202302,17,5084,49851,19940.4,211.62,192383.27,True,74
116880,202312,17,5084,11488,4595.2,59.34,53948.93,True,69
116881,202309,21,5084,36875,14750.0,178903.46,164131.61,True,55
116882,202406,17,5084,34185,13674.0,150.23,136576.66,True,55
116883,202202,21,5084,6045,2418.0,24188.61,22191.38,False,93
116884,202411,3,5084,6197,2478.8,24316.75,22308.94,True,76
116885,202201,8,5084,14926,5970.400000000001,49799.59,67296.75,True,95
116886,202201,13,5084,28391,11356.400000000001,15916.48,113689.17,True,70
116887,202210,6,5084,12229,4891.6,56156.68,51519.89,True,72
116888,202210,22,5084,42307,16922.8,17854.83,185987.84,False,92
116889,202412,2,5084,11954,4781.6,49944.74,39326.57,False,88
116890,202406,4,5084,46675,18670.0,1418.48,208599.81,False,53
116891,202205,8,5084,48585,19434.0,150063.1,202787.98,True,78
116892,202203,13,5084,35733,14293.2,18727.55,133768.22,False,58
116893,202412,16,5084,7349,2939.6000000000004,1803.94,34036.63,False,78
116894,202305,10,5084,11021,4408.400000000001,8536.72,42683.59,True,87
116895,202405,14,5084,28703,11481.2,105.14,140185.13,False,76
116896,202207,13,5084,24825,9930.0,13493.04,96378.87,True,82
116897,202204,7,5084,45249,18099.600000000002,161157.5,147850.92,True,83
116898,202408,21,5084,29651,11860.400000000001,106827.23,98006.64,True,70
116899,202303,11,5084,24416,9766.4,6443.55,111095.6,False,72
116900,202312,24,5084,49142,19656.8,4899.62,174986.31,True,100
116901,202303,24,5084,34940,13976.0,3512.54,125447.97,True,55
116902,202312,16,5084,26702,10680.800000000001,5474.55,103293.31,True,50
116903,202210,5,5084,29978,11991.2,119854.24,109958.02,True,79
116904,202407,7,5084,15188,6075.200000000001,77213.84,70838.38,False,57
116905,202202,6,5084,29780,11912.0,105214.3,96526.88,False,78
116906,202402,6,5084,6296,2518.4,24860.31,22807.63,False,84
116907,202202,7,5084,34365,13746.0,164962.0,151341.29,True,59
116908,202312,23,5084,33997,13598.800000000001,167672.42,145802.1,True,85
116909,202203,9,5084,28683,11473.2,69363.14,106712.52,False,93
116910,202209,24,5084,4250,1700.0,563.2,20114.22,False,67
116911,202403,11,5084,11695,4678.0,2615.82,45100.29,False,81
116912,202208,5,5084,19746,7898.400000000001,78549.95,72064.18,True,97
116913,202302,9,5084,23259,9303.6,64502.66,99234.86,True,94
116914,202403,8,5084,27310,10924.0,75804.65,102438.71,False,81
116915,202212,24,5084,6361,2544.4,753.74,26919.36,True,72
116916,202312,22,5084,4241,1696.4,1749.24,18221.2,True,98
116917,202305,15,5084,40038,16015.2,9.33,145811.23,False,65
116918,202208,24,5084,25267,10106.800000000001,2577.32,92047.07,False,80
116919,202408,2,5084,8705,3482.0,53694.93,42279.48,False,61
116920,202408,24,5084,15279,6111.6,2090.19,74649.48,False,62
116921,202202,2,5084,7335,2934.0,45250.49,35630.31,True,67
116922,202404,22,5084,40131,16052.400000000001,14283.01,148781.36,True,59
116923,202402,7,5084,10966,4386.400000000001,49716.75,45611.7,True,70
116924,202206,22,5084,21414,8565.6,9985.87,104019.5,True,53
116925,202407,8,5084,49223,19689.2,133117.62,179888.68,False,90
116926,202405,10,5084,8859,3543.6000000000004,7895.31,39476.54,False,85
116927,202207,24,5084,2312,924.8000000000001,306.36,10941.39,True,79
116928,202404,1,5084,30824,12329.6,99640.13,99640.13,False,97
116929,202405,14,5084,38233,15293.2,107.13,142838.61,True,98
116930,202409,5,5084,39466,15786.400000000001,135923.53,124700.49,True,71
116931,202301,15,5084,28426,11370.400000000001,7.08,110624.13,False,73
116932,202407,6,5084,37531,15012.400000000001,150476.3,138051.65,True,62
116933,202202,18,5084,40987,16394.8,54619.01,202292.61,True,100
116934,202308,5,5084,24535,9814.0,95187.53,87328.01,True,63
116935,202404,19,5084,41071,16428.4,52577.36,194730.98,False,85
116936,202301,13,5084,39015,15606.0,27903.97,199314.05,False,68
116937,202203,13,5084,44503,17801.2,20735.46,148110.45,True,55
