summary_id,period_id,geo_id,market_def_id,total_market_value_usd,total_market_volume_std
93230,202404,8,902,758580.816,43390.02
93231,202404,8,903,1215108.648,26515.404
93232,202404,8,904,68661.348,3727.68
93233,202404,9,900,566408.124,52639.13999999999
93234,202404,9,901,459203.904,43456.38
93235,202404,9,902,360423.144,23087.615999999998
93236,202404,9,903,1393774.0080000001,197982.36
93237,202404,9,904,577719.456,70564.02
93238,202404,10,900,388964.748,138760.19999999998
93239,202404,10,901,627431.568,42475.2
93240,202404,10,902,1009234.9439999999,80657.57999999999
93241,202404,10,903,617688.588,40223.7
93242,202404,10,904,764245.128,36430.5
93243,202404,11,900,477146.844,48274.920000000006
93244,202404,11,901,800189.9280000001,118522.416
93245,202404,11,902,600922.404,55730.63999999999
93246,202404,11,903,525101.76,79041.66
93247,202404,11,904,1077539.112,167606.22
93248,202404,12,900,487793.796,48510.84
93249,202404,12,901,1099216.944,78265.5
93250,202404,12,902,397425.072,26353.2
93251,202404,12,903,234183.432,11472.096
93252,202404,12,904,412586.712,74726.25
93253,202404,13,900,139989.01200000002,8513.46
93254,202404,13,901,80737.692,4194.9
93255,202404,13,902,349685.59199999995,9990.6
93256,202404,13,903,71177.928,6160.56
93257,202404,13,904,2151354.264,206273.172
93258,202404,14,900,289705.812,33431.16
93259,202404,14,901,910026.252,93480.078
93260,202404,14,902,232535.292,15386.916
93261,202404,14,903,1842012.1800000002,222284.088
93262,202404,14,904,329209.896,46556.939999999995
93263,202404,15,900,1299124.536,89973.786
93264,202404,15,901,543034.584,50776.26
93265,202404,15,902,491350.512,77323.2
93266,202404,15,903,933577.644,75396.78
93267,202404,15,904,1734676.9800000002,228263.55
93268,202404,16,900,1211841.528,154592.4
93269,202404,16,901,1206370.524,99090.504
93270,202404,16,902,306469.32,17420.22
93271,202404,16,903,588866.34,99732.59999999999
93272,202404,16,904,24381.012,1244.34
93273,202404,17,900,523542.3839999999,109787.4
93274,202404,17,901,1213947.5399999998,144812.03999999998
93275,202404,17,902,1278854.8319999997,75503.04
93276,202404,17,903,968083.9079999999,60675.683999999994
93277,202404,18,900,237469.60799999998,14306.909999999998
93278,202404,18,901,651311.0040000001,42787.812
93279,202404,18,902,802949.0639999999,72530.76
93280,202404,18,903,48536.748,13287.6
93281,202404,18,904,476579.30399999995,29296.019999999997
93282,202404,19,900,359765.29199999996,26645.34
93283,202404,19,901,155232.97199999998,6729.3
93284,202404,19,902,674384.9639999999,32754.78
93285,202404,19,903,647780.076,257354.124
93286,202404,19,904,666898.9079999999,75570.09
93287,202404,20,900,880736.088,51066.63
93288,202404,20,901,563368.656,34623.852
93289,202404,20,902,1314844.584,161582.37600000002
93290,202404,20,903,361520.62799999997,18201.492
93291,202404,20,904,1003712.412,395711.64
93292,202404,21,900,806313.2039999999,40844.04
93293,202404,21,901,302316.612,21454.559999999998
93294,202404,21,902,202418.38799999998,8713.38
93295,202404,21,903,129901.836,16296.863999999998
93296,202404,21,904,1429180.284,105679.65
93297,202404,22,900,404068.728,46879.2
93298,202404,22,901,995877.492,195057.12
93299,202404,22,902,146529.696,3480.2400000000002
93300,202404,22,903,1809898.3079999997,49042.968
93301,202404,22,904,380935.884,113376.93
93302,202404,23,900,83137.15199999999,2577.36
93303,202404,23,901,496941.588,33183.72
93304,202404,23,902,1296363.36,108437.76
93305,202404,23,903,631003.512,60286.008
93306,202404,23,904,959151.036,148509.13199999998
93307,202404,24,900,160555.34399999998,16705.44
93308,202404,24,901,322824.984,109397.088
93309,202404,24,902,797345.724,97259.76
93310,202404,24,903,352644.816,48973.5
93311,202404,24,904,1026583.3439999999,84270.66
93312,202405,1,900,1197095.1719999998,196359.13799999998
93313,202405,1,901,635795.4,143048.46
93314,202405,1,902,387844.14,17037.0
93315,202405,1,903,1511814.0960000001,119763.35399999999
93316,202405,1,904,727921.512,78552.54
93317,202405,2,900,315054.80399999995,19231.26
93318,202405,2,902,663394.44,22039.439999999995
93319,202405,2,903,852803.088,84936.864
93320,202405,2,904,1175852.208,122925.12
93321,202405,3,900,786192.4199999999,132392.802
93322,202405,3,901,870104.724,57439.740000000005
93323,202405,3,902,527328.9959999999,32164.14
93324,202405,3,903,634134.192,13890.108
93325,202405,3,904,190532.316,19922.55
93326,202405,4,900,201369.99599999998,5943.0
93327,202405,4,901,860046.4679999999,57792.96
93328,202405,4,902,469034.35199999996,21920.519999999997
93329,202405,4,903,318304.344,136812.0
93330,202405,4,904,1088461.86,24154.41
93331,202405,5,900,186859.59600000002,28607.94
93332,202405,5,901,1142257.0559999999,318067.5
93333,202405,5,902,162497.37600000002,16829.1
93334,202405,5,903,63682.2,25905.899999999998
93335,202405,5,904,348652.25999999995,118031.7
93336,202405,6,900,953186.364,76228.98
93337,202405,6,901,213185.304,75512.53199999999
93338,202405,6,902,529579.0199999999,39743.1
93339,202405,6,903,1474231.224,175428.99000000002
93340,202405,6,904,248630.88,20500.944
93341,202405,7,900,270216.0,39819.6
93342,202405,7,901,34683.252,3858.2999999999997
93343,202405,7,902,570730.296,49895.46
93344,202405,7,903,1447742.5559999999,74741.16
93345,202405,7,904,987890.184,175533.48
93346,202405,8,900,988116.4319999999,87493.776
93347,202405,8,901,190943.736,10504.980000000001
93348,202405,8,902,80985.96,13229.568000000001
93349,202405,8,903,1469794.26,169709.35199999998
93350,202405,8,904,1060871.16,46443.96
93351,202405,9,900,715300.692,198346.55999999997
93352,202405,9,901,440396.376,19640.64
93353,202405,9,902,1026181.176,56702.759999999995
93354,202405,9,903,2028256.5119999999,83703.72
93355,202405,9,904,920287.068,270414.084
93356,202405,10,900,962725.404,144496.13999999998
93357,202405,10,901,732014.82,33459.0
93358,202405,10,902,1146716.544,162594.78
93359,202405,10,903,351626.904,88519.8
93360,202405,10,904,1123905.024,177940.14
93361,202405,11,900,594773.676,32778.48
93362,202405,11,901,865374.2399999999,157080.96
93363,202405,11,902,565579.38,34917.24
93364,202405,11,903,1079169.024,156950.37
93365,202405,11,904,1404802.1039999998,179358.36
93366,202405,12,900,179577.948,117273.59999999999
93367,202405,12,901,246819.28799999997,35527.5
93368,202405,12,902,438430.632,33432.588
93369,202405,12,903,174084.84,26666.316
93370,202405,12,904,312132.024,130116.72
93371,202405,13,900,273196.2,13793.046
93372,202405,13,901,280057.76399999997,72165.84
93373,202405,13,902,518305.08,26567.16
93374,202405,13,903,1885487.556,123650.09999999999
93375,202405,13,904,176292.588,25897.8
93376,202405,14,900,956192.9279999998,155441.28
93377,202405,14,901,426218.616,42521.424000000006
93378,202405,14,902,889179.168,45321.18
93379,202405,14,903,1031734.3800000001,138330.15
93380,202405,14,904,1285962.996,180853.02
93381,202405,15,900,312574.98,52973.03999999999
93382,202405,15,901,226180.656,9999.359999999999
93383,202405,15,902,1644129.3839999998,64644.479999999996
93384,202405,15,903,1300980.96,151762.32
93385,202405,15,904,184122.672,47983.68
93386,202405,16,900,853440.516,136159.5
93387,202405,16,901,356016.36,25203.42
93388,202405,16,902,194640.372,15299.856
93389,202405,16,903,40476.28799999999,7458.264
93390,202405,16,904,1078149.492,116426.27999999998
93391,202405,17,900,303266.724,69719.16
93392,202405,17,901,250258.248,20607.971999999998
93393,202405,17,902,358519.512,31300.092000000004
93394,202405,17,903,736057.692,136173.18
93395,202405,17,904,1738334.9519999998,98128.71599999999
93396,202405,18,900,364726.176,130798.2
93397,202405,18,901,441483.11999999994,132119.436
93398,202405,18,902,1770684.0960000001,80503.68
93399,202405,18,903,306870.876,31229.244000000002
93400,202405,18,904,837805.644,94711.34999999999
93401,202405,19,900,436215.95999999996,39998.20799999999
93402,202405,19,901,555310.7999999999,30557.04
93403,202405,19,902,602079.768,92906.04
93404,202405,19,903,651481.272,65215.31999999999
93405,202405,19,904,1376843.5799999998,89728.86
93406,202405,20,900,540774.96,90611.05799999999
93407,202405,20,901,1001119.1279999999,226784.22
93408,202405,20,902,309841.94399999996,32228.544
93409,202405,20,903,1544279.2559999998,142446.27599999998
93410,202405,20,904,917919.5040000001,160840.8
93411,202405,21,900,1175006.0159999998,77979.102
93412,202405,21,901,273632.328,113594.27999999998
93413,202405,21,902,491001.696,23583.528000000002
93414,202405,21,903,349749.624,70896.80399999999
93415,202405,21,904,689904.7559999999,147519.13199999998
93416,202405,22,900,201447.996,96082.66799999999
93417,202405,22,901,160852.908,8520.6
93418,202405,22,902,521966.256,42907.476
93419,202405,22,903,1069635.876,100137.408
93420,202405,22,904,1081418.28,39886.296
93421,202405,23,900,241822.152,16350.24
93422,202405,23,901,1051799.112,68564.88
93423,202405,23,902,389664.67199999996,14682.12
93424,202405,23,903,800530.272,26334.42
93425,202405,23,904,1087249.092,73801.908
93426,202405,24,900,183044.64,62649.719999999994
93427,202405,24,901,286782.228,8291.316
93428,202405,24,902,419667.56399999995,53344.548
93429,202405,24,903,781387.3080000001,140695.572
93430,202405,24,904,163505.412,10169.79
93431,202406,1,900,752558.0519999999,133025.964
93432,202406,1,901,452843.184,46909.2
93433,202406,1,902,325889.748,6383.040000000001
93434,202406,1,903,899628.6960000001,22421.04
93435,202406,1,904,498711.636,98366.76
93436,202406,2,900,766997.7,35892.168
93437,202406,2,901,603484.776,48848.16
93438,202406,2,902,205891.33200000002,17176.62
93439,202406,2,903,573282.816,107567.892
93440,202406,2,904,784625.952,76215.12
93441,202406,3,900,705903.4079999999,57054.551999999996
93442,202406,3,901,78137.544,4864.362
93443,202406,3,902,925502.7840000001,40760.7
93444,202406,3,903,898474.512,177064.37999999998
93445,202406,3,904,258306.51599999997,81608.436
93446,202406,4,900,624197.148,153446.97
93447,202406,4,901,1434379.788,172510.416
93448,202406,4,902,541930.704,50796.50399999999
93449,202406,4,903,1204867.584,90926.57999999999
93450,202406,4,904,458998.39199999993,68130.68999999999
93451,202406,5,900,178001.84399999998,20309.280000000002
93452,202406,5,901,852733.764,51212.256
93453,202406,5,902,799884.168,107577.96
93454,202406,5,903,362701.236,71986.2
93455,202406,5,904,161448.036,78588.75600000001
93456,202406,6,900,888218.9160000001,136297.77
93457,202406,6,901,244745.04,11171.4
93458,202406,6,902,1472071.9319999998,74912.45999999999
93459,202406,6,903,1565053.8,117904.26
93460,202406,6,904,339675.828,12430.62
93461,202406,7,900,222495.28800000003,14910.480000000001
93462,202406,7,901,827266.9199999999,27405.24
93463,202406,7,902,804742.824,89769.59999999999
93464,202406,7,903,1294107.7319999998,57378.03
93465,202406,7,904,499872.54,124123.02
93466,202406,8,900,967629.1200000001,81354.306
93467,202406,8,901,158374.812,7634.454
93468,202406,8,902,321031.908,23997.84
93469,202406,8,903,753618.2999999999,118424.16
93470,202406,8,904,887141.688,178979.364
93471,202406,9,900,204652.92,52522.08
93472,202406,9,901,432216.912,32456.364
93473,202406,9,902,524972.124,24905.88
93474,202406,9,903,579045.048,59560.992
93475,202406,9,904,267929.74799999996,63720.335999999996
93476,202406,10,900,486428.00399999996,62353.56
93477,202406,10,901,597366.12,80586.0
93478,202406,10,902,892964.1719999999,72598.92
93479,202406,10,903,296960.652,20080.56
93480,202406,10,904,1159994.58,170092.158
93481,202406,11,900,163286.72400000002,11546.154
93482,202406,11,901,488358.684,69485.46
93483,202406,11,902,1628447.988,72916.38
93484,202406,11,903,1337754.5280000002,155294.4
93485,202406,11,904,534350.928,21144.899999999998
93486,202406,12,900,96698.496,10175.634
93487,202406,12,901,673559.94,49389.84
93488,202406,12,902,42924.168,4643.7
93489,202406,12,903,789438.0480000001,177592.92
93490,202406,12,904,297665.00399999996,4537.62
93491,202406,13,900,557935.776,134111.568
93492,202406,13,901,512036.5079999999,48250.560000000005
93493,202406,13,902,463636.09199999995,27412.56
93494,202406,13,903,555405.852,57775.835999999996
93495,202406,13,904,691254.252,23989.806
93496,202406,14,900,426663.9359999999,92336.76
93497,202406,14,901,760771.3439999999,122045.832
93498,202406,14,902,1218128.928,143264.76
93499,202406,14,903,617380.68,112650.384
93500,202406,14,904,974874.6,97160.84999999999
93501,202406,15,900,562312.632,112283.496
93502,202406,15,901,644288.532,60616.08
93503,202406,15,902,567361.0199999999,12969.9
93504,202406,15,903,2047718.784,150103.356
93505,202406,15,904,754265.5799999998,129475.584
93506,202406,16,900,747925.9079999999,96845.09999999999
93507,202406,16,901,547909.236,44735.7
93508,202406,16,902,1060119.048,39285.36
93509,202406,16,903,1113916.536,133764.24
93510,202406,16,904,145342.056,125764.79999999999
93511,202406,17,900,205745.028,9972.0
93512,202406,17,901,521888.556,22654.920000000002
93513,202406,17,902,784558.536,47514.96
93514,202406,17,903,263334.696,76692.0
93515,202406,17,904,322873.14,27591.960000000003
93516,202406,18,900,752107.3319999999,134423.58
93517,202406,18,901,782429.484,98109.3
93518,202406,18,902,1742752.944,276029.64
93519,202406,18,903,26211.780000000002,2111.52
93520,202406,18,904,540166.668,105846.59999999999
93521,202406,19,900,147197.652,2883.0
93522,202406,19,901,391182.63599999994,31267.458
93523,202406,19,902,588604.896,27761.399999999998
93524,202406,19,903,2639975.928,135307.92
93525,202406,19,904,875013.6,13409.159999999998
93526,202406,20,900,1082713.68,72363.36
93527,202406,20,901,591859.2359999999,45240.9
93528,202406,20,902,476493.912,42987.515999999996
93529,202406,20,903,173198.964,57291.0
93530,202406,20,904,1403806.872,125264.34000000001
93531,202406,21,900,413717.136,49427.796
93532,202406,21,901,749121.468,29388.0
93533,202406,21,902,1232684.196,141220.86
93534,202406,21,903,1435532.844,56922.108
93535,202406,21,904,536915.472,58712.34
93536,202406,22,900,48459.768,3315.2400000000002
93537,202406,22,901,236035.248,22551.960000000003
93538,202406,22,902,590806.896,31445.532
93539,202406,22,903,186279.684,11514.083999999999
93540,202406,22,904,236909.316,16454.76
93541,202406,23,900,470126.556,35384.196
93542,202406,23,901,1307143.9679999999,189871.86
93543,202406,23,902,835487.0519999999,72825.24
93544,202406,23,903,472554.888,79424.892
93545,202406,23,904,506987.592,45827.549999999996
93546,202406,24,900,676461.7559999999,59267.28
93547,202406,24,901,112778.004,7326.96
93548,202406,24,902,1430409.7799999998,89993.16
93549,202406,24,903,1627170.912,317661.0
93550,202406,24,904,1261666.3320000002,14975.628000000002
93551,202407,1,900,394151.868,39411.84
93552,202407,1,901,1775564.0159999998,218391.9
93553,202407,1,902,1965780.9839999997,204423.948
93554,202407,1,903,196857.55200000003,7953.72
93555,202407,1,904,572959.176,13356.659999999998
93556,202407,2,900,788575.5,45124.308000000005
93557,202407,2,901,542873.772,53821.956
93558,202407,2,902,538037.0279999999,33594.66
93559,202407,2,903,1059359.0399999998,78774.06
93560,202407,2,904,2225649.048,67719.516
93561,202407,3,900,993261.7559999999,40986.804
93562,202407,3,901,871674.576,88788.738
93563,202407,3,902,1846573.956,188256.53999999998
93564,202407,3,903,1464892.668,136529.65199999997
93565,202407,3,904,1008286.3319999999,52889.16
93566,202407,4,900,693045.612,197270.42400000003
93567,202407,4,901,524071.47599999997,49082.76
93568,202407,4,902,90371.664,6385.92
93569,202407,4,903,714948.5279999999,67037.88
93570,202407,4,904,447732.93600000005,60471.108
93571,202407,5,900,747596.5079999999,170518.03199999998
93572,202407,5,901,498475.9199999999,43971.564
93573,202407,5,902,1328774.148,96821.34000000001
93574,202407,5,903,377766.23999999993,27830.43
93575,202407,5,904,26937.492,32380.8
93576,202407,6,900,471444.11999999994,76197.348
93577,202407,6,901,331717.884,9316.26
93578,202407,6,902,814173.18,97200.204
93579,202407,6,903,379084.872,43753.799999999996
93580,202407,6,904,611743.3319999999,129048.47999999998
93581,202407,7,900,430442.196,69357.9
93582,202407,7,901,250435.78799999997,21436.368
93583,202407,7,902,1050803.976,113982.42
93584,202407,7,903,828581.9759999999,179597.15999999997
93585,202407,7,904,980512.2,51937.752
93586,202407,8,900,273653.88,71125.326
93587,202407,8,901,602688.744,110334.59999999999
93588,202407,8,902,688030.128,40280.4
93589,202407,8,903,1573553.076,137526.12
93590,202407,8,904,560135.22,117017.34
93591,202407,9,900,146046.24,9599.640000000001
93592,202407,9,901,377855.268,21841.92
93593,202407,9,902,561504.204,54135.42
93594,202407,9,903,1776395.5320000001,49168.86
93595,202407,9,904,800562.84,52477.932
93596,202407,10,900,320937.108,20582.219999999998
93597,202407,10,901,747571.8840000001,178275.9
93598,202407,10,902,562060.428,28530.0
93599,202407,10,903,1121962.896,167222.94
93600,202407,10,904,1153605.336,92758.37999999999
93601,202407,11,900,554977.308,52297.121999999996
93602,202407,11,901,1827597.048,201002.87999999998
93603,202407,11,902,829472.9039999999,130002.564
93604,202407,11,903,821988.6599999999,86791.00799999999
93605,202407,11,904,673177.4159999999,45996.66
93606,202407,12,900,860383.584,119705.87999999999
93607,202407,12,901,1101739.824,141782.34
93608,202407,12,902,261123.984,16995.72
93609,202407,12,903,450470.484,105973.87199999999
93610,202407,12,904,958064.556,88832.53199999999
93611,202407,13,900,589309.164,45324.119999999995
93612,202407,13,901,747472.968,57509.28
93613,202407,13,902,464809.788,35827.092
93614,202407,13,903,1704521.2799999998,132859.92
93615,202407,13,904,176356.37999999998,81438.132
93616,202407,14,900,288127.76399999997,32328.239999999998
93617,202407,14,901,199953.39599999998,9988.44
93618,202407,14,902,2014101.672,243367.25999999998
93619,202407,14,903,1507475.796,156782.256
93620,202407,14,904,999236.316,35603.556
93621,202407,15,900,390099.3,26919.48
93622,202407,15,901,283631.68799999997,47351.4
93623,202407,15,902,250212.31199999998,19396.74
93624,202407,15,903,921314.5079999999,24447.87
93625,202407,15,904,602610.54,47038.439999999995
93626,202407,16,900,300913.86,119779.07999999999
93627,202407,16,901,717792.8640000001,26706.84
93628,202407,16,902,510561.624,21446.399999999998
93629,202407,16,903,1011900.0,65607.59999999999
93630,202407,16,904,302021.484,31139.1
93631,202407,17,900,789934.4519999999,81817.626
93632,202407,17,901,673263.8280000001,161572.44
93633,202407,17,902,166954.536,9746.279999999999
93634,202407,17,903,1515498.4200000002,99289.42199999999
93635,202407,17,904,558723.708,257206.34999999998
93636,202407,18,900,753589.1039999999,159043.68
93637,202407,18,901,682839.06,103800.9
93638,202407,18,902,754700.808,24605.519999999997
93639,202407,18,903,1281444.5640000002,53670.168
93640,202407,18,904,1458050.004,159600.312
93641,202407,19,900,1060890.108,136260.444
93642,202407,19,901,691163.724,74961.84
93643,202407,19,902,422589.06,27295.98
93644,202407,19,903,1421917.836,166800.9
93645,202407,19,904,778296.984,86005.77
93646,202407,20,900,993922.4639999999,150700.92
93647,202407,20,901,1269214.464,99246.59999999999
93648,202407,20,902,249669.0,10388.640000000001
93649,202407,20,903,752320.992,105421.092
93650,202407,20,904,589308.804,13980.509999999998
93651,202407,21,900,462739.36799999996,33736.5
93652,202407,21,901,595643.724,41130.299999999996
93653,202407,21,902,1432494.936,95542.392
93654,202407,21,903,1793805.7799999998,223542.828
93655,202407,21,904,825312.5040000001,102994.98
93656,202407,22,900,521345.74799999996,60445.60799999999
93657,202407,22,901,454508.388,35210.4
93658,202407,22,902,1403524.944,47631.53999999999
93659,202407,22,903,2105378.652,298159.25999999995
93660,202407,22,904,2242481.748,76986.732
93661,202407,23,900,1523304.036,162299.184
93662,202407,23,901,647074.824,41606.63999999999
93663,202407,23,902,1066008.5999999999,111228.59999999999
93664,202407,23,903,2802553.92,191865.3
93665,202407,23,904,1010820.5759999999,88549.43999999999
93666,202407,24,900,220353.3,80138.772
93667,202407,24,901,676899.84,107426.09999999999
93668,202407,24,902,296629.092,13688.628
93669,202407,24,903,1120010.676,23920.56
93670,202407,24,904,623666.424,127498.5
93671,202408,1,900,148463.748,27189.120000000003
93672,202408,1,901,744339.288,111814.92
93673,202408,1,902,797732.6279999999,37768.68
93674,202408,1,903,924867.9,181480.734
93675,202408,1,904,693926.208,50980.35599999999
93676,202408,2,900,687826.9079999999,149948.388
93677,202408,2,901,557204.0639999999,40335.174000000006
93678,202408,2,902,448560.528,21364.68
93679,202408,2,903,170755.83599999998,14699.04
93680,202408,2,904,712664.808,64732.362
93681,202408,3,900,341898.24,44425.668
93682,202408,3,901,93319.5,7643.879999999999
93683,202408,3,902,968334.4680000001,61772.831999999995
93684,202408,3,903,638423.2559999999,30181.739999999998
93685,202408,3,904,765490.188,109089.624
93686,202408,4,900,525655.4759999999,55723.428
93687,202408,4,901,305598.25200000004,19899.359999999997
93688,202408,4,902,560200.716,56978.964
93689,202408,4,903,1299781.6319999998,60021.935999999994
93690,202408,4,904,1583669.796,36350.13
93691,202408,5,900,975992.2559999999,109291.53600000001
93692,202408,5,901,167727.312,18559.8
93693,202408,5,902,239666.00400000002,21736.920000000002
93694,202408,5,903,1592897.1839999997,126288.768
93695,202408,5,904,1024263.072,150201.576
93696,202408,6,900,524388.384,92753.87999999999
93697,202408,6,901,1360548.768,149403.76799999998
93698,202408,6,902,590290.428,36323.04
93699,202408,6,903,1138740.7319999998,61615.907999999996
93700,202408,6,904,1332436.572,34687.32
93701,202408,7,900,985474.284,84523.344
93702,202408,7,901,607366.464,90238.968
93703,202408,7,902,779272.956,36907.32
93704,202408,7,903,499080.4199999999,54556.86
93705,202408,7,904,803563.188,212081.4
93706,202408,8,900,377275.2,54431.268
93707,202408,8,901,787355.7,158165.06399999998
93708,202408,8,902,662660.448,30785.94
93709,202408,8,903,1029804.816,195747.15
93710,202408,8,904,1305027.888,28858.2
93711,202408,9,900,250272.14399999997,24230.64
93712,202408,9,901,767207.16,47460.240000000005
93713,202408,9,902,531692.196,47280.48
93714,202408,9,903,910602.9959999999,51502.560000000005
93715,202408,9,904,1216704.612,63323.928
93716,202408,10,900,876146.8439999999,112003.284
93717,202408,10,901,704121.852,90424.572
93718,202408,10,902,472082.292,53569.848
93719,202408,10,903,756532.1399999999,143800.02
93720,202408,10,904,1174606.1879999998,25293.24
93721,202408,11,900,199046.964,20568.780000000002
93722,202408,11,901,987026.3879999999,103158.72
93723,202408,11,902,963845.0519999999,70644.42
93724,202408,11,903,1587533.028,79821.72
93725,202408,11,904,395261.06399999995,115682.7
93726,202408,12,900,417460.968,85940.88
93727,202408,12,901,916890.7559999999,60987.270000000004
93728,202408,12,902,607575.948,36334.68
93729,202408,12,903,1245489.42,172400.69999999998
93730,202408,12,904,1150474.008,293851.68
93731,202408,13,900,593969.3879999999,61462.013999999996
93732,202408,13,901,734359.2839999999,52305.486
93733,202408,13,902,1610832.588,146260.98
93734,202408,13,903,1391332.248,184934.25
93735,202408,13,904,471184.404,151019.16
93736,202408,14,900,100733.72399999999,45637.799999999996
93737,202408,14,901,1126239.348,155389.11599999998
93738,202408,14,902,771317.292,63493.428
93739,202408,14,903,571624.14,152334.18
93740,202408,14,904,1576649.856,81622.18800000001
93741,202408,15,900,935086.1279999999,199483.22999999998
93742,202408,15,901,1015567.38,161014.32
93743,202408,15,902,489497.33999999997,34421.892
93744,202408,15,903,622802.208,125571.36
93745,202408,15,904,290888.364,24272.34
93746,202408,16,900,1277305.848,80274.77999999998
93747,202408,16,901,555249.0599999999,33863.274
93748,202408,16,902,445322.06399999995,28844.808
93749,202408,16,903,979954.2,44152.2
93750,202408,16,904,1025080.896,29251.8
93751,202408,17,900,395956.044,23361.6
93752,202408,17,901,718523.8439999999,36312.852
93753,202408,17,902,448170.888,28100.22
93754,202408,17,903,135440.916,7052.4
93755,202408,17,904,593223.8879999999,35238.299999999996
93756,202408,18,900,373939.38,40744.962
93757,202408,18,901,704396.448,126422.93999999999
93758,202408,18,902,1466536.9200000002,77494.98
93759,202408,18,903,1269168.264,133487.47199999998
93760,202408,18,904,124027.704,95101.34999999999
93761,202408,19,900,779460.8879999999,164505.252
93762,202408,19,901,1789587.06,139094.88
93763,202408,19,902,490280.124,26604.084
93764,202408,19,903,1437848.6160000002,91791.18
93765,202408,19,904,211000.18800000002,26604.719999999998
93766,202408,20,900,882696.624,119071.44
93767,202408,20,901,345802.536,81316.73999999999
93768,202408,20,902,776084.4600000001,60771.096
93769,202408,20,903,1486746.4440000001,128160.9
93770,202408,20,904,2494478.16,43230.738000000005
93771,202408,21,900,1381349.292,134031.492
93772,202408,21,901,1114553.9279999998,153134.352
93773,202408,21,902,425664.52799999993,32173.199999999997
93774,202408,21,903,928391.2559999999,137998.572
93775,202408,21,904,702157.9319999999,104957.93999999999
93776,202408,22,900,330121.18799999997,79712.64
93777,202408,22,901,1083064.5839999998,63909.96
93778,202408,22,902,88549.91999999998,17976.24
93779,202408,22,903,432855.048,17964.6
93780,202408,22,904,1670463.0960000001,107541.59999999999
93781,202408,23,900,343887.10799999995,52899.0
93782,202408,23,901,397358.424,17005.56
93783,202408,23,902,358926.204,29913.3
93784,202408,23,903,1241961.4919999999,89332.5
93785,202408,23,904,800688.792,165551.1
93786,202408,24,900,416514.95999999996,79892.46
93787,202408,24,901,677684.016,44869.02
93788,202408,24,902,1160008.02,62770.32000000001
93789,202408,24,903,234294.0,14671.8
93790,202408,24,904,784225.4159999999,53514.53999999999
93791,202409,1,900,133846.42799999999,77202.59999999999
93792,202409,1,901,441499.596,47925.84
93793,202409,1,902,386128.632,44997.299999999996
93794,202409,1,903,2954827.4039999996,199327.164
93795,202409,1,904,389262.44399999996,21110.496000000003
93796,202409,2,900,288877.92,23137.956000000002
93797,202409,2,901,757097.7,67468.68
93798,202409,2,902,583793.616,87991.15199999999
93799,202409,2,903,881754.1320000001,34795.02
93800,202409,2,904,824402.868,147647.232
93801,202409,3,900,1029813.8400000001,36347.892
93802,202409,3,901,703993.2119999999,34002.72
93803,202409,3,902,326295.95999999996,44321.16
93804,202409,3,903,1347874.9799999997,101265.3
93805,202409,3,904,1132809.132,29487.42
93806,202409,4,900,205257.9,11889.6
93807,202409,4,901,1044642.288,143764.34399999998
93808,202409,4,902,267770.388,18829.524
93809,202409,4,903,1082123.28,83787.912
93810,202409,4,904,518712.432,67922.35800000001
93811,202409,5,900,268554.72,37512.132
93812,202409,5,901,721336.392,37191.012
93813,202409,5,902,732446.8439999999,127343.52
93814,202409,5,903,456362.23199999996,64875.0
93815,202409,5,904,345748.90799999994,57759.48
93816,202409,6,900,653149.32,54839.1
93817,202409,6,901,238098.77999999997,5741.556
93818,202409,6,902,393193.608,14160.948
93819,202409,6,903,2372873.0640000002,126880.26
93820,202409,6,904,2713412.796,189189.498
93821,202409,7,900,45756.132,3174.744
93822,202409,7,901,24225.719999999998,1704.24
93823,202409,7,902,1398269.376,159322.248
93824,202409,7,903,1077860.112,78476.238
93825,202409,7,904,1994303.292,129945.696
93826,202409,8,900,238411.75199999998,16832.64
93827,202409,8,901,643973.5079999999,123834.95999999998
93828,202409,8,902,1015058.16,132379.92
93829,202409,8,903,558836.9639999999,85576.2
93830,202409,8,904,229973.76,20550.96
93831,202409,9,900,441952.992,78553.8
93832,202409,9,901,812570.496,62048.399999999994
93833,202409,9,902,549183.336,11531.52
93834,202409,9,903,319600.08,67296.18
93835,202409,9,904,852506.748,264974.04
93836,202409,10,900,269397.468,91576.59
93837,202409,10,901,669356.1960000001,28940.039999999997
93838,202409,10,902,661803.636,61670.076
93839,202409,10,903,795647.412,63382.799999999996
93840,202409,10,904,167584.692,77352.72
93841,202409,11,900,833050.632,46669.08
93842,202409,11,901,423601.968,25215.48
93843,202409,11,902,947396.688,88565.64
93844,202409,11,903,326795.616,47717.568
93845,202409,11,904,138736.32,13999.632
93846,202409,12,900,493140.6,51541.475999999995
93847,202409,12,901,463056.996,35078.16
93848,202409,12,902,214513.524,29220.120000000003
93849,202409,12,903,471192.8400000001,76562.268
93850,202409,13,900,559965.2039999999,75991.62000000001
93851,202409,13,901,766698.492,103480.086
93852,202409,13,902,69645.852,4350.48
93853,202409,13,903,773338.656,70509.936
93854,202409,13,904,21480.911999999997,913.35
93855,202409,14,900,1604645.1840000001,116151.68400000001
93856,202409,14,901,968056.992,58692.84
93857,202409,14,902,525886.176,30838.14
93858,202409,14,903,669771.168,33439.032
93859,202409,14,904,1650923.484,45452.76
93860,202409,15,900,1132323.96,211797.6
